Origin,Target,Type,Format
/new-crossbows-from-2019-archery-trade-show/,/outdoor-gear/best-crossbow/,301,plain
/blogs/hunting/2009/05/discussion-topic-crossbows-during-archery-season/,/outdoor-gear/best-crossbow/,301,plain
/blogs/whitetail-365/ata-show-first-look-pse-fang-crossbow/,/outdoor-gear/best-crossbow/,301,plain
/bargain-hunter-rage-hypodermic-crossbow-broadhead/,/outdoor-gear/best-crossbow/,301,plain
/articles/hunting/2013/06/best-crossbow-2013-barnett-bcx/,/outdoor-gear/best-crossbow/,301,plain
/blogs/tagged-out/story-and-video-of-a-crossbow-prongalope/,/outdoor-gear/best-crossbow/,301,plain
/blogs/field-notes/2011/09/indiana-nrc-approves-crossbows-archery-season/,/outdoor-gear/best-crossbow/,301,plain
/blogs/field-test/video-review-barnett-razr-ice-crossbow/,/outdoor-gear/best-crossbow/,301,plain
/photos/gallery/2016/02/killer-new-crossbows-top-models-for-2016/,/outdoor-gear/best-crossbow/,301,plain
/story/outdoor-gear/have-new-crossbows-gone-too-far/,/outdoor-gear/best-crossbow/,301,plain
/articles/hunting/2016/07/the-12-best-crossbows-of-2016/,/outdoor-gear/best-crossbow/,301,plain
/blogs/field-test/crossbow-shootout-2015-8-top-bows-ranked-and-reviewed/,/outdoor-gear/best-crossbow/,301,plain
/hottest-new-crossbows-for-2017/,/outdoor-gear/best-crossbow/,301,plain
/blogs/generation-wild/2008/06/ultimate-guide-crossbows/,/outdoor-gear/best-crossbow/,301,plain
/turkey-hunting-crossbow/,/outdoor-gear/best-crossbow/,301,plain
/blogs/wild-chef/2011/08/commercial-grade-dehydrator-jerky-meat-1/,/outdoor-gear/best-dehydrators-for-jerky/,301,plain
/blogs/the-wild-chef/man-vs-machine-two-tools-for-better-wild-game-jerky/,/outdoor-gear/best-dehydrators-for-jerky/,301,plain
/bargain-hunter-presto-electric-food-dehydrator-for-45-percent-off/,/outdoor-gear/best-dehydrators-for-jerky/,301,plain
/blogs/field-notes/2011/03/duck-calling-used-respiratory-therapy/,/outdoor-gear/best-duck-calls/,301,plain
/story/hunting/make-a-duck-call-out-of-spent-shotshells/,/outdoor-gear/best-duck-calls/,301,plain
/articles/hunting/1999/12/easy-chuckle-duck-call-quaker-boys/,/outdoor-gear/best-duck-calls/,301,plain
/blogs/hunting/2010/03/caption-contest-write-caption-win-awesome-zink-duck-call/,/outdoor-gear/best-duck-calls/,301,plain
/articles/hunting/2016/09/nine-best-new-duck-and-geese-calls/,/outdoor-gear/best-duck-calls/,301,plain
/photos/gallery/2015/06/fathers-day-gift-guide-2015-ideas-for-dads-who-like-to-hunt-and-fish/,/outdoor-gear/best-fathers-day-gifts/,301,plain
/articles/hunting/2013/05/2013-fathers-day-gift-guide/,/outdoor-gear/best-fathers-day-gifts/,301,plain
/fathers-day-gift-guide-2017/,/outdoor-gear/best-fathers-day-gifts/,301,plain
/should-i-buy-an-electric-fillet-knife/,/outdoor-gear/best-fillet-knives/,301,plain
/2018-fly-fishermans-gift-guide/,/outdoor-gear/best-fishing-gifts/,301,plain
/articles/hunting/2013/11/sportsmans-wish-list-great-holiday-gifts-fishermen/,/outdoor-gear/best-fishing-gifts/,301,plain
/story/gear/fly-fishermans-gift-guide/,/outdoor-gear/best-fishing-gifts/,301,plain
/photos/gallery/fishing/2012/11/2012-holiday-gift-guide-anglers/,/outdoor-gear/best-fishing-gifts/,301,plain
/blogs/lateral-line/2013/12/how-turn-perfectly-good-lures-worst-gifts-ever/,/outdoor-gear/best-fishing-gifts/,301,plain
/blogs/whitetail-365/2013/01/write-best-caption-win-bass-pro-gift-card/,/outdoor-gear/best-fishing-gifts/,301,plain
/blogs/fishing/2009/10/merwin-favorite-fishing-knives/,/outdoor-gear/best-fishing-knives/,301,plain
/articles/gear/2003/12/buyers-guide-2003-lures/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/fishing/2011/05/fishing-gear-new-lures-instant-classics/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/honest-angler/2011/03/next-generation-classic-fishing-lures/,/outdoor-gear/best-fishing-lures/,301,plain
/big-muddy-update-flies-1-lures-0/,/outdoor-gear/best-fishing-lures/,301,plain
/50_best_lures/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/gear/2006/04/pack-list-fishings-top-10-must-have-lures/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/the-lateral-line/dont-forget-these-old-school-lures-this-spring/,/outdoor-gear/best-fishing-lures/,301,plain
/20-most-innovative-fishing-lures-2017/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/2016/07/five-truly-innovative-fishing-lures-for-2017/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/kentucky/2006/05/collectible-fishing-lures-early-20th-century/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/kentucky/2006/10/collectible-fishing-lures-rare-mechanical-and-spring-loaded-baits-ea/,/outdoor-gear/best-fishing-lures/,301,plain
/outdoor-gear/icast-best-fishing-lures-fishing-accessories/,/outdoor-gear/best-fishing-lures/,301,plain
/gear/5-great-fishing-lures-how-to-fish-them/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/2015/04/25-best-new-lures-of-2015/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/fishing/2013/03/best-lures-and-accessories-field-streams-2013-best-best-awards/,/outdoor-gear/best-fishing-lures/,301,plain
/most-eye-popping-lures-at-icast/,/outdoor-gear/best-fishing-lures/,301,plain
/blades-glory-best-bladed-lures-for-spring-fishing/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/the-lateral-line/five-lures-that-might-be-worth-more-than-your-truck-or-boat/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/honest-angler/2012/07/icast-report-new-lures-lip-service/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/fishing/bass/2007/02/50-great-lures-field-streams-john-merwin/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/kentucky/2007/04/2007-fishing-gear-buyers-guide-lures-and-baits/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/fishing/bass/where-fish/2009/02/favorite-lures-smallmouth-guides/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/flytalk/2013/08/fly-fishing-carp-us-lures-top-new-zealand-guide/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/fishing/2011/01/pawn-stars-buy-lures-anglers-go-wild/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/lateral-line/2013/07/icast-report-3-new-lures-made-me-go-hmmm/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/fishing/more-freshwater/where-fish/2009/02/favorite-lures-walleye-guides/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/fishing/bass-fishing/what-use-catch-bass/2011/03/30-best-lures/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/fishing/more-freshwater/2003/04/classic-lures/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/fishing/bass/2009/02/favorite-lures-guides-largemouth/,/outdoor-gear/best-fishing-lures/,301,plain
/story/fishing/great-lures-to-catch-more-prespawn-bass/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/fishing/more-freshwater/where-fish/2009/02/favorite-lures-northern-pike-guides/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/fishing/bass/where-fish/2005/07/topwater-soft-plastic-toad-lures-catch-summer-largemouth-ba/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/gear/fishing/1999/12/penn-ultra-light-prion-saltwater-reels/,/outdoor-gear/best-fishing-reels-for-saltwater/,301,plain
/articles/gear/fishing/1999/12/mitchell-copperhead-300r/,/outdoor-gear/best-fishing-reels/,301,plain
/photos/gallery/2016/07/five-top-new-reels-for-2017/,/outdoor-gear/best-fishing-reels/,301,plain
/articles/gear/fishing/1999/12/cabelas-drake-reel/,/outdoor-gear/best-fishing-reels/,301,plain
/articles/gear/fishing/1999/12/abu-garcia-eon-reel/,/outdoor-gear/best-fishing-reels/,301,plain
/motorcycle-reel-test-abel-super-10/,/outdoor-gear/best-fishing-reels/,301,plain
/motorcycle-reel-test-nautilus-12/,/outdoor-gear/best-fishing-reels/,301,plain
/motorcycle-reel-test-bauer-mx4/,/outdoor-gear/best-fishing-reels/,301,plain
/motorcycle-reel-test-nautilus-8/,/outdoor-gear/best-fishing-reels/,301,plain
/articles/gear/fishing/1999/12/orvis-large-arbor-battenkill-reel/,/outdoor-gear/best-fishing-reels/,301,plain
/abu-garcia-6000-is-ultimate-all-around-fishing-reel/,/outdoor-gear/best-fishing-reels/,301,plain
/articles/gear/2001/12/rods-reels/,/outdoor-gear/best-fishing-rod-and-reel-combos/,301,plain
/blogs/fishing/2011/02/rod-review-cabelas-lsiwlx-combo-winter-edition/,/outdoor-gear/best-fishing-rods/,301,plain
/photos/gallery/2016/07/photos-five-top-new-rods-for-2017/,/outdoor-gear/best-fishing-rods/,301,plain
/are-rod-warranties-worth-price/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/fishing/2011/02/rod-review-cabelas-lsiwlx-combo-summer-edition/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/honest-angler/2012/04/vintage-tackle-contest-jiffy-ferrules-rod-repair-sleeves/,/outdoor-gear/best-fishing-rods/,301,plain
/and-rod-winner-is/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/gear/fishing/1999/12/cabelas-sli-rod/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/fishing/bass-fishing/2009/09/improve-your-bass-rod/,/outdoor-gear/best-fishing-rods/,301,plain
/on-rodeo-bulls-and-flyfishing/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/honest-angler/2013/02/college-student-invents-new-style-rod-holder/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/gear/fishing/1999/12/g-loomis-trilogy-rod/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/gear/fishing/1999/12/cortland-ctr-rod-series/,/outdoor-gear/best-fishing-rods/,301,plain
/photos/gallery/kentucky/2008/05/slide-show-high-class-hot-rods/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/gear/fishing/1999/12/fritts-crank-n-rods-lews/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/fishing/2011/08/reelless-13-foot-rod-revolutionizing-fly-fishing/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/honest-angler/2011/08/slim-powerful-high-tech-rod-sages-new-one/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/gear/fishing/1999/12/fenwicks-techna-av-multi-piece-travel-rods/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/kimberly-hiss/2007/02/rods-reels-record-deals/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/gear/fishing/1999/12/ll-beans-gqs-rod/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/fishing/2012/04/whip-monster-fish-these-4-tailor-made-rods/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/flytalk/2011/09/lake-trout-tenkara-rod/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/flytalk/2012/10/caption-contest-write-best-win-gloomis-glx-rod/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/the-lateral-line/my-red-alert-plan-for-recovering-dropped-rods/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/flytalk/2012/11/switch-rod-week-contest-winners-announced/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/flytalk/2012/11/switch-rod-giveaways-day-2-name-these-locations/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/field-test/rod-review-e6x-series-from-g-loomis/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/flytalk/2012/11/fly-talk-switch-rod-week-begins-caption-contest/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/gear/2003/12/buyers-guide-2003-rods-reels/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/gear/fishing/1999/12/st-croixs-imperial-series-sc-ii-graphite-rods/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/gear/fishing/1999/12/shakespeare-intrepid-titanium-im7-rods/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/flytalk/2012/11/switch-rod-week-contest-write-best-caption-win-cabelas-tlr-rod/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/field-test/new-rod-st-croix-triumph-x-txs70mf/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/generation-wild/2009/07/skunked-rod-bust-out-bow/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/the-lateral-line/the-tenkara-rod-that-fits-in-your-pocket/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/field-test/ten-top-new-rods-of-2016/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/flytalk/2012/11/fly-talk-switch-rod-week-5-chances-win-cabelas-fishing-rods-0/,/outdoor-gear/best-fishing-rods/,301,plain
/fast-rods-are-for-weak-casters/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/hunting/2010/05/contest-name-dish-win-bass-pro-fishing-rod/,/outdoor-gear/best-fishing-rods/,301,plain
/25-best-new-fishing-rods-2017/,/outdoor-gear/best-fishing-rods/,301,plain
/gear/best-new-rods-reels-icast-2022/,/outdoor-gear/best-fishing-rods/,301,plain
/fishing/icast-best-new-fishing-rods-reels/,/outdoor-gear/best-fishing-rods/,301,plain
/articles/fishing/2016/06/ten-top-new-rods-of-2016/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/honest-angler/2012/10/cabelas-new-cgt-rods-best-value-and-utilty-anglers-budget/,/outdoor-gear/best-fishing-rods/,301,plain
/what-we-learned-by-testing-seven-spinning-rods/,/outdoor-gear/best-fishing-rods/,301,plain
/159-fishing-rods-and-tackle-boxes-stolen-during-july-4th-spree/,/outdoor-gear/best-fishing-rods/,301,plain
/blogs/bass-fishing/2009/07/merwin-camo-rods/,/outdoor-gear/best-fishing-rods/,301,plain
/good-gear-morakniv-garberg-fixed-blade-knife/,/outdoor-gear/best-fixed-blade-knives/,301,plain
/buying-a-handheld-spotlight/,/outdoor-gear/best-flashlights/,301,plain
/motorcycle-fly-reel-test-bauer-jm2/,/outdoor-gear/best-fly-reels/,301,plain
/motorcycle-fly-reel-test-ross-evolution/,/outdoor-gear/best-fly-reels/,301,plain
