Origin,Target,Type,Format
/blogs/flytalk/2014/03/caption-contest-sage-2250-fly-reel-winner-announced/,/outdoor-gear/best-fly-reels/,301,plain
/articles/gear/2007/08/fly-reel/,/outdoor-gear/best-fly-reels/,301,plain
/articles/fishing/2016/09/new-saltwater-flyfishing-reels-for-under-200/,/outdoor-gear/best-fly-reels/,301,plain
/motorcycle-reel-test-orvis-battenkill-large-arbor/,/outdoor-gear/best-fly-reels/,301,plain
/bargain-hunter-spyderco-tenacious-folding-knife/,/outdoor-gear/best-folding-knife/,301,plain
/story/gear/backcountry-hunting-and-fishing-gifts/,/outdoor-gear/best-gifts-for-outdoorsmen/,301,plain
/give-gift-dry-butt/,/outdoor-gear/best-gifts-for-outdoorsmen/,301,plain
/2018-backcountry-hunting-and-fishing-holiday-gift-guide/,/outdoor-gear/best-gifts-for-outdoorsmen/,301,plain
/blogs/generation-wild/2008/11/gift-card-giveaway/,/outdoor-gear/best-gifts-for-outdoorsmen/,301,plain
/articles/dave-hurteau/2005/01/daves-place-gifted/,/outdoor-gear/best-gifts-for-outdoorsmen/,301,plain
/photos/gallery/hunting/2012/11/holiday-gift-guide-2012/,/outdoor-gear/best-gifts-for-outdoorsmen/,301,plain
/blogs/field-notes/2011/09/gift-shark-lover-family/,/outdoor-gear/best-gifts-for-outdoorsmen/,301,plain
/blogs/generation-wild/2009/07/help-i-need-great-outdoor-gift-idea/,/outdoor-gear/best-gifts-for-outdoorsmen/,301,plain
/articles/gear/2004/05/gifts-you-can-really-use/,/outdoor-gear/best-gifts-for-outdoorsmen/,301,plain
/handheld-gps-devices-to-find-your-way-home-from-backcountry/,/outdoor-gear/best-handheld-gps/,301,plain
/blogs/flytalk/2013/04/gear-review-cabelas-boa-wading-boots/,/outdoor-gear/best-hip-waders/,301,plain
/blogs/gun-nuts/2011/09/camo-systems-netting-blind-material-lasts/,/outdoor-gear/best-hunting-blinds/,301,plain
/blogs/whitetail-365/2012/04/best-ground-blind-ever/,/outdoor-gear/best-hunting-blinds/,301,plain
/photos/gallery/kentucky/2006/07/best-new-boots-bow-hunters/,/outdoor-gear/best-hunting-boots/,301,plain
/outdoor-gear/hunting-knife-black-friday-deals-2021/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/hunting/2010/04/ben-lillys-knife-goes-auction-block/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/field-test/new-knife-cold-steel-finn-wolf/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/gun-nuts/2012/10/knife-notes/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/gun-nuts/2014/02/knife-review-spartan-harsey-difensa/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/field-test/new-knife-southern-grind-bad-monkey/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/the-wild-chef/opinel-one-good-knife-at-a-great-bargain/,/outdoor-gear/best-hunting-knives/,301,plain
/articles/gear/1999/12/abel-pliers-and-knife/,/outdoor-gear/best-hunting-knives/,301,plain
/gear/knife-review-rainier-knives-basecamp/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/total-outdoorsman/total-outdoorsman-how-to-sharpen-a-serrated-knife/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/total-outdoorsman/video-how-to-fell-a-tree-with-a-knife/,/outdoor-gear/best-hunting-knives/,301,plain
/apocalypse-gear-survival-knife-vs-puppy-chow/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/gun-nuts/2014/05/two-knives-note-mora-buschcraft-black-and-okc-bushcraft-field-knife/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/the-gun-nuts/knife-review-mora-companion-black-and-companion-tactical/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/the-gun-nuts/knife-review-firstedge-tracklock/,/outdoor-gear/best-hunting-knives/,301,plain
/pages/chad-love-knife-regulation/,/outdoor-gear/best-hunting-knives/,301,plain
/story/outdoor-gear/knife-sets-suited-for-any-kitchen/,/outdoor-gear/best-hunting-knives/,301,plain
/sharp-choices-two-new-knives-for-hunting-season/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/gun-nuts/2012/01/arno-bernard-gator-skin-knives/,/outdoor-gear/best-hunting-knives/,301,plain
/custom-forged-hunting-knife-burt-foster/,/outdoor-gear/best-hunting-knives/,301,plain
/4-features-to-look-for-in-your-next-hunting-knife/,/outdoor-gear/best-hunting-knives/,301,plain
/knife-review-helle-bleja/,/outdoor-gear/best-hunting-knives/,301,plain
/articles/gear/2013/02/best-new-knives-2013/,/outdoor-gear/best-hunting-knives/,301,plain
/david-e-petzals-life-in-knives/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/hunting/2010/11/scientists-man-used-pressure-flaking-sharpen-stone-knives-75000-years-ago/,/outdoor-gear/best-hunting-knives/,301,plain
/photos/gallery/gear/hunting-gear/2011/01/coolest-knives-shot-show-2011/,/outdoor-gear/best-hunting-knives/,301,plain
/best-new-knives-2017/,/outdoor-gear/best-hunting-knives/,301,plain
/photos/gallery/hunting/2012/02/best-new-knives-2012/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/the-gun-nuts/new-knives-2015-gerber-gator-series/,/outdoor-gear/best-hunting-knives/,301,plain
/blogs/hunting/2010/10/petzal-more-work-sharp-knife-sharpener/,/outdoor-gear/best-knife-sharpeners/,301,plain
/blogs/hunting/2010/10/petzal-cutting-edge-sharpening/,/outdoor-gear/best-knife-sharpeners/,301,plain
/tips-for-choosing-the-right-oven-thermometer/,/outdoor-gear/best-meat-thermometers/,301,plain
/articles/hunting/2016/08/we-put-six-age-old-muzzleloader-rules-to-the-ultimate-test/,/outdoor-gear/best-muzzleloaders/,301,plain
/articles/hunting/2013/07/best-muzzleloader-2013-lhr-sporting-arms-redemption/,/outdoor-gear/best-muzzleloaders/,301,plain
/articles/hunting/2013/11/muzzleloader-reviews-new-models-knight-cva-lhr-sporting-traditions/,/outdoor-gear/best-muzzleloaders/,301,plain
/blogs/deer-hunting/2010/02/hurteau-new-ohio-muzzleloader-record-has-longest-main-beam-ever/,/outdoor-gear/best-muzzleloaders/,301,plain
/blogs/field-test/game-smokers-we-spent-a-year-testing-four-entry-level-in-line-muzzleloaders/,/outdoor-gear/best-muzzleloaders/,301,plain
/photos/gallery/kentucky/2007/03/homemade-air-powered-muzzleloader-big-game/,/outdoor-gear/best-muzzleloaders/,301,plain
/blogs/gun-nuts/2012/02/50-cal-ar-15-muzzleloader-cmmg/,/outdoor-gear/best-muzzleloaders/,301,plain
/gear/the-best-crkt-pocket-knives-of-prime-day-2022/,/outdoor-gear/best-pocket-knives/,301,plain
/blogs/food/2009/01/chad-love-tools-and-pocketknives/,/outdoor-gear/best-pocket-knives/,301,plain
/articles/gear/2006/05/gear-test-new-gps-systems-bass-fishing/,/outdoor-gear/best-portable-fish-finders/,301,plain
/blogs/the-lateral-line/use-your-gps-icon-menu-wisely-to-score-more-bass/,/outdoor-gear/best-portable-fish-finders/,301,plain
/articles/fishing/bass/how-fish/2006/02/what-look-bass-fishing-gps/,/outdoor-gear/best-portable-fish-finders/,301,plain
/blogs/field-test/new-spinning-reel-abu-garcia-revo-sx-20/,/outdoor-gear/best-spinning-reels/,301,plain
/articles/fishing/2014/05/new-spinning-rods-carp-fishing/,/outdoor-gear/best-spinning-rods/,301,plain
/articles/fishing/2015/05/grass-shrimp-secret-bait-for-panfish-trout-and-smallmouth-bass/,/outdoor-gear/best-spring-bass-lures/,301,plain
/blogs/gun-nuts/2011/08/review-ontario-blackbird-sk-5-survival-knife/,/outdoor-gear/best-survival-knife/,301,plain
/survival-knives-that-might-help-you-win-bear-fight/,/outdoor-gear/best-survival-knife/,301,plain
/10-best-new-swimbaits-for-2018/,/outdoor-gear/best-swimbaits-for-bass/,301,plain
/articles/fishing/trout/where-fish/2009/02/favorite-lures-guides-trout/,/outdoor-gear/best-trout-lures/,301,plain
/articles/fishing/2016/09/the-one-lure-you-need-to-catch-big-autumn-trout/,/outdoor-gear/best-trout-lures/,301,plain
/20-greatest-nymphs-west/,/outdoor-gear/best-trout-lures/,301,plain
/hunting/five-top-turkey-calls,/outdoor-gear/best-turkey-calls/,301,plain
/turkey-calling-wingbone-yelper/,/outdoor-gear/best-turkey-calls/,301,plain
/blogs/field-test/new-turkey-call-primos-bamboozled-pot-call/,/outdoor-gear/best-turkey-calls/,301,plain
/articles/hunting/2016/03/the-six-best-new-turkey-calls-for-2016/,/outdoor-gear/best-turkey-calls/,301,plain
/turkey-hunting-three-best-mouth-calls/,/outdoor-gear/best-turkey-calls/,301,plain
/articles/hunting/bird-hunting/hunting-turkeys/2012/04/turkey-call-field-test-4-guides-4-calls-1-test/,/outdoor-gear/best-turkey-calls/,301,plain
/blogs/the-gun-nuts/new-turkey-decoys-for-2015-avian-x-subspecies/,/outdoor-gear/best-turkey-decoys/,301,plain
/blogs/the-gun-nuts/new-turkey-decoy-mad-calls-smokey-baby/,/outdoor-gear/best-turkey-decoys/,301,plain
/articles/hunting/2014/08/how-to-make-your-own-ultra-realistic-turkey-decoy/,/outdoor-gear/best-turkey-decoys/,301,plain
/everday-knife-skills/,/outdoor-gear/how-to-sharpen-a-knife/,301,plain
/blogs/gun-nuts/2014/02/reader-tip-how-sharpen-knife-coffee-cup/,/outdoor-gear/how-to-sharpen-a-knife/,301,plain
/four-ways-to-sharpen-your-knife-axe-and-splitting-maul/,/outdoor-gear/how-to-sharpen-a-knife/,301,plain
/how-to-start-fire-with-back-your-pocketknife/,/outdoor-gear/how-to-start-a-fire/,301,plain
/photos/gallery/hunting/big-game-hunting/big-game-hunting-season-tips/2011/12/think-sharp-start-fires/,/outdoor-gear/how-to-start-a-fire/,301,plain
/articles/hunting/1999/12/mossberg-500-trophy-slugster/,/outdoor-gear/mossberg-500-hunting-review/,301,plain
/blogs/the-gun-nuts/my-new-used-remington-870-express/,/outdoor-gear/remington-870-express-review/,301,plain
/blogs/whitetail-365/2014/04/march-madness-championship-remington-870-vs-ithaca-deerslayer/,/outdoor-gear/remington-870-express-review/,301,plain
/story/guns/first-look-remington-870-410-turkey/,/outdoor-gear/remington-870-express-review/,301,plain
/blogs/gun-nuts/2014/04/updating-my-remington-870-boyds-gunstock/,/outdoor-gear/remington-870-express-review/,301,plain
/articles/fishing/2016/05/three-top-spring-smallmouth-lures/,/story/fishing/the-best-baits-for-spring-smallmouth-bass/,301,plain
/articles/guns/rifles/2007/01/david-e-petzals-favorite-new-rifles-2007-shot-show-0/,/story/guns/best-rifles/,301,plain
/articles/guns/rifles/2008/02/petzals-picks-most-interesting-rifles-2008-shot-show-0/,/story/guns/best-rifles/,301,plain
/photos/gallery/kentucky/2007/01/david-e-petzals-favorite-new-rifles-2007-shot-show/,/story/guns/best-rifles/,301,plain
/photos/gallery/kentucky/2008/02/petzals-picks-most-interesting-rifles-2008-shot-show/,/story/guns/best-rifles/,301,plain
/blogs/hunting/2010/08/rifle-review-petzal-tests-savage-edge/,/story/guns/best-rifles/,301,plain
/blogs/hunting/2010/06/petzal-two-bore-rifle/,/story/guns/best-rifles/,301,plain
/articles/guns/rifles/2008/02/petzals-picks-most-interesting-rifles-2008-shot-show/,/story/guns/best-rifles/,301,plain
/articles/guns/rifles/2007/01/david-e-petzals-favorite-new-rifles-2007-shot-show/,/story/guns/best-rifles/,301,plain
/blogs/gun-nuts/2013/01/new-rifle-review-weatherby-vanguard-series-2-backcountry/,/story/guns/best-rifles/,301,plain
/blogs/gun-nuts/2013/01/new-rifle-review-browning-bolt-iii/,/story/guns/best-rifles/,301,plain
/blogs/the-gun-nuts/new-rifle-2015-lwrci-csass/,/story/guns/best-rifles/,301,plain
/blogs/gun-nuts/2013/01/new-rifle-gear-blackhawk-titan-fxs-gun-rest/,/story/guns/best-rifles/,301,plain
/blogs/gun-nuts/2013/01/new-rifle-gear-thompson-center-dimension-upgrades/,/story/guns/best-rifles/,301,plain
/blogs/gun-nuts/2013/01/new-rifle-winchester-model-70-ultimate-shadow-hunter/,/story/guns/best-rifles/,301,plain
/blogs/the-gun-nuts/new-rifle-weatherby-mark-v-70-commemorative/,/story/guns/best-rifles/,301,plain
/blogs/the-gun-nuts/new-rifle-first-look-montana-rifles-company-x2/,/story/guns/best-rifles/,301,plain
/is-there-something-wrong-with-your-new-rifle-part-2/,/story/guns/best-rifles/,301,plain
/blogs/gun-nuts/2013/01/new-rifle-montana-rifles-american-vantage-series/,/story/guns/best-rifles/,301,plain
/blogs/the-gun-nuts/hot-new-rifle-colt-competition-athena/,/story/guns/best-rifles/,301,plain
/blogs/the-gun-nuts/new-rifle-first-look-bergara-mk-ii/,/story/guns/best-rifles/,301,plain
/blasts-from-past-husqvarna-model-640/,/story/guns/best-rifles/,301,plain
/blogs/gun-nuts/2013/01/new-rifle-review-daniel-defense-isr/,/story/guns/best-rifles/,301,plain
/blogs/gun-nuts/2013/01/new-rifle-platform-mossberg-mvp-flex/,/story/guns/best-rifles/,301,plain
/blogs/the-gun-nuts/review-bergara-heavy-tactical-rifle/,/story/guns/best-rifles/,301,plain
/blogs/the-gun-nuts/new-hunting-rifle-kimber-adirondack-in-65-creedmoor-and-300-aac-blackout/,/story/guns/best-rifles/,301,plain
/blogs/the-gun-nuts/new-hunting-rifle-legendary-arms-works-closer/,/story/guns/best-rifles/,301,plain
/blogs/the-gun-nuts/new-hunting-rifle-browning-ab3-first-look/,/story/guns/best-rifles/,301,plain
/articles/guns/rifles/shooting-tips/2012/04/what-do-when-you-get-your-new-rifle/,/story/guns/best-rifles/,301,plain
/photos/gallery/guns/rifles/ammunition/2009/01/petzals-picks-best-new-rifles-09/,/story/guns/best-rifles/,301,plain
/articles/hunting/2013/02/best-new-rifles-2013/,/story/guns/best-rifles/,301,plain
/articles/hunting/2014/10/gear-three-new-rifles-fit-range-of-needs-and-budgets/,/story/guns/best-rifles/,301,plain
/ask-petzal-most-expensive-rifle-ever-fired/,/story/guns/best-rifles/,301,plain
/blogs/gun-nuts/2014/01/petzals-shot-picks-5-best-new-rifles-2014/,/story/guns/best-rifles/,301,plain
/blogs/gun-nuts/2013/01/new-rifle-winchester-1873-357-magnum/,/story/guns/best-rifles/,301,plain
/blogs/the-gun-nuts/bergara-rifles-part-1/,/story/guns/best-rifles/,301,plain
/savage-model-99-blast-from-past/,/story/guns/best-rifles/,301,plain
